"size";"compares";"swaps";"time"
1000;9707;5384;0,16
1000;9665;5372;0,16
1000;9606;5286;0,16
1000;9574;5256;0,17
1000;9691;5368;0,17
1000;9548;5217;0,16
1000;9599;5261;0,16
1000;9650;5316;0,17
1000;9691;5357;0,16
1000;9609;5260;0,16
1000;9621;5295;0,17
1000;9651;5349;0,16
1000;9646;5279;0,16
1000;9601;5256;0,17
1000;9723;5387;0,17
1000;9615;5280;0,16
1000;9626;5294;0,17
1000;9677;5348;0,16
1000;9614;5264;0,16
1000;9596;5273;0,16
1000;9613;5312;0,16
1000;9640;5305;0,17
1000;9706;5371;0,16
1000;9592;5270;0,16
1000;9601;5242;0,16
1000;9636;5273;0,17
1000;9641;5297;0,16
1000;9735;5409;0,16
1000;9654;5345;0,17
1000;9590;5257;0,16
1000;9681;5344;0,16
1000;9773;5466;0,17
1000;9538;5190;0,16
1000;9674;5340;0,16
1000;9580;5281;0,16
1000;9629;5335;0,16
1000;9607;5329;0,17
1000;9660;5349;0,16
1000;9642;5304;0,16
1000;9671;5339;0,16
1000;9654;5317;0,17
1000;9636;5305;0,16
1000;9686;5354;0,16
1000;9702;5372;0,16
1000;9693;5344;0,17
1000;9649;5307;0,16
1000;9649;5328;0,16
1000;9667;5329;0,16
1000;9676;5363;0,17
1000;9598;5263;0,17
1000;9602;5289;0,16
1000;9730;5412;0,16
1000;9661;5341;0,16
1000;9555;5250;0,17
1000;9722;5380;0,16
1000;9633;5288;0,16
1000;9517;5174;0,16
1000;9663;5356;0,16
1000;9708;5385;0,17
1000;9638;5325;0,16
1000;9596;5250;0,16
1000;9636;5301;0,16
1000;9639;5326;0,16
1000;9647;5343;0,17
1100;10549;5899;0,17
1100;10492;5828;0,17
1100;10606;5965;0,18
1100;10560;5890;0,18
1100;10587;5932;0,18
1100;10496;5847;0,18
1100;10660;5989;0,18
1100;10568;5912;0,18
1100;10579;5943;0,18
1100;10622;6014;0,18
1100;10628;5995;0,18
1100;10598;5937;0,18
1100;10592;5942;0,18
1100;10524;5875;0,18
1100;10552;5900;0,18
1100;10588;5929;0,18
1100;10708;6037;0,18
1100;10530;5881;0,19
1100;10590;5919;0,19
1100;10608;5964;0,18
1100;10573;5946;0,18
1100;10576;5950;0,18
1100;10560;5909;0,18
1100;10614;5974;0,19
1100;10504;5844;0,18
1100;10651;6010;0,19
1100;10591;5940;0,18
1100;10617;5971;0,18
1100;10705;6062;0,19
1100;10601;5950;0,19
1100;10595;5952;0,18
1100;10553;5937;0,19
1100;10559;5915;0,18
1100;10606;5951;0,18
1100;10625;5960;0,19
1100;10679;6016;0,19
1100;10571;5908;0,20
1100;10534;5881;0,18
1100;10520;5887;0,18
1100;10559;5940;0,18
1100;10588;5935;0,18
1100;10555;5905;0,19
1100;10597;5930;0,18
1100;10673;6048;0,18
1100;10585;5936;0,18
1100;10519;5861;0,17
1100;10524;5897;0,18
1100;10567;5922;0,18
1100;10630;5979;0,18
1100;10702;6067;0,18
1100;10621;5949;0,18
1100;10565;5894;0,18
1100;10496;5854;0,18
1100;10521;5854;0,18
1100;10641;6018;0,18
1100;10658;6025;0,18
1100;10581;5937;0,18
1100;10577;5929;0,18
1100;10606;5945;0,18
1100;10592;5958;0,18
1100;10724;6075;0,18
1100;10696;6119;0,18
1100;10544;5945;0,18
1100;10630;5990;0,18
1100;10615;5979;0,18
1100;10626;5973;0,18
1100;10580;5934;0,18
1100;10665;6019;0,18
1100;10599;5958;0,18
1100;10606;5948;0,18
1100;10646;5981;0,18
1100;10616;5981;0,18
1100;10613;5970;0,18
1100;10494;5837;0,18
1100;10525;5843;0,18
1100;10636;5975;0,18
1100;10561;5943;0,18
1100;10553;5891;0,18
1100;10686;6088;0,18
1100;10630;5980;0,18
1100;10637;5985;0,18
1100;10500;5891;0,18
